molecule_chembl_id,smiles,standard_type,standard_value,standard_units,assay_chembl_id,target_chembl_id,pIC50
CHEMBL4095689,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(C)c1=O,IC50,6280.0,nM,CHEMBL4016684,CHEMBL262,5.2020403562628035
CHEMBL4085521,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(CC)c1=O,IC50,2010.0,nM,CHEMBL4016684,CHEMBL262,5.696803942579511
CHEMBL4103448,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(CC)c1=O,IC50,7340.0,nM,CHEMBL4016684,CHEMBL262,5.134303940083929
CHEMBL4095283,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2[nH]c1=O,IC50,3120.0,nM,CHEMBL4016684,CHEMBL262,5.505845405981558
CHEMBL4074837,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2[nH]c1=O,IC50,9000.0,nM,CHEMBL4016684,CHEMBL262,5.045757490560675
CHEMBL4103031,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(C)c1=O,IC50,4030.0,nM,CHEMBL4016684,CHEMBL262,5.394694953858891
CHEMBL4085086,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(C)c1=O,IC50,6660.0,nM,CHEMBL4016684,CHEMBL262,5.176525770829699
CHEMBL4079704,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(CC)c1=O,IC50,2480.0,nM,CHEMBL4016684,CHEMBL262,5.605548319173784
CHEMBL4103963,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(CC)c1=O,IC50,4830.0,nM,CHEMBL4016684,CHEMBL262,5.316052869248487
CHEMBL4087584,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(Cc2ccccc2)c1=O,IC50,5990.0,nM,CHEMBL4016684,CHEMBL262,5.2225731776106885
CHEMBL4066219,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(Cc2ccccc2)c1=O,IC50,5960.0,nM,CHEMBL4016684,CHEMBL262,5.2247537402597635
CHEMBL4084115,CCCCCCNC(=O)c1c(O)c2ccccc2n(C)c1=O,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4062407,Cn1c(=O)c(C(=O)NCC(=O)NCC(=O)OCc2ccccc2)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4070861,Cn1c(=O)c(C(=O)NNCCC#N)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4094737,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,IC50,5510.0,nM,CHEMBL4016684,CHEMBL262,5.258848401148215
CHEMBL4067286,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC2CC2)c1=O,IC50,5250.0,nM,CHEMBL4016684,CHEMBL262,5.279840696594043
CHEMBL4102484,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC=C(C)C)c1=O,IC50,7110.0,nM,CHEMBL4016684,CHEMBL262,5.148130399270234
CHEMBL4078207,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC=C(C)C)c1=O,IC50,7780.0,nM,CHEMBL4016684,CHEMBL262,5.1090204030103115
CHEMBL4079175,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC(C)C)c1=O,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4097190,CCn1c(=O)c(C(=O)NNC(=O)CCc2ccc(O)cc2)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4087036,CCn1c(=O)c(C(=O)NNC(=O)CCc2c[nH]c3ccccc23)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL1428911,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC)c1=O,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4093528,Cn1c(=O)c(C(=O)NNC(=O)CCc2c[nH]c3ccccc23)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4072819,Cn1c(=O)c(C(=O)NNC(=O)Cc2ccccc2)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4101267,CC(=O)NNC(=O)c1c(O)c2ccccc2n(C)c1=O,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4083267,Cn1c(=O)c(C(=O)NNC(=O)c2ccccc2)c(O)c2ccccc21,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4091061,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(C)c1=O,IC50,8700.0,nM,CHEMBL4016684,CHEMBL262,5.060480747381382
CHEMBL4071797,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(C)c1=O,IC50,7300.0,nM,CHEMBL4016684,CHEMBL262,5.136677139879544
CHEMBL1483920,CCCCCCCC(=O)NNC(=O)c1c(O)nc2ccccc2c1O,IC50,20000.0,nM,CHEMBL4016684,CHEMBL262,4.698970004336019
CHEMBL4082305,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2[nH]c1=O,IC50,4500.0,nM,CHEMBL4016684,CHEMBL262,5.346787486224656
CHEMBL1276317,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCC(O)CO,IC50,110.0,nM,CHEMBL4016701,CHEMBL262,6.958607314841775
CHEMBL4100916,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,810.0,nM,CHEMBL4016701,CHEMBL262,6.0915149811213505
CHEMBL4085289,COc1ccc2c(c1)/C(=C1\Nc3ccccc3\C1=N/OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2,IC50,100.0,nM,CHEMBL4016701,CHEMBL262,7.0
CHEMBL4100748,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2,IC50,290.0,nM,CHEMBL4016701,CHEMBL262,6.5376020021010435
CHEMBL1830064,COc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,IC50,90.0,nM,CHEMBL4016701,CHEMBL262,7.045757490560675
CHEMBL492244,CN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1.Cl,IC50,5.0,nM,CHEMBL4016708,CHEMBL262,8.301029995663981
CHEMBL216543,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O,IC50,200.0,nM,CHEMBL4022682,CHEMBL262,6.698970004336019
CHEMBL3185148,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],IC50,0.6,nM,CHEMBL4022757,CHEMBL262,9.221848749616356
CHEMBL3752684,NC1=NC(c2ccc(F)cc2)NC(=O)N1,IC50,14700.0,nM,CHEMBL4026402,CHEMBL262,4.8326826652518236
CHEMBL4069163,Fc1ccc(Cn2cc(-c3ccncc3)c3ccncc32)cc1,IC50,1010.0,nM,CHEMBL4034242,CHEMBL262,5.995678626217358
CHEMBL4102903,c1cncc(-c2c[nH]c3cnccc23)c1,IC50,31010.0,nM,CHEMBL4034242,CHEMBL262,4.508498233762674
CHEMBL4072138,N#Cc1cccc2c(-c3ccnc(N)n3)c[nH]c12,IC50,5160.0,nM,CHEMBL4034242,CHEMBL262,5.287350298372789
CHEMBL4065388,Nc1nccc(-c2c[nH]c3cc(Cl)ccc23)n1,IC50,10690.0,nM,CHEMBL4034242,CHEMBL262,4.971022294791222
CHEMBL4064316,CC(C)n1cc(-c2ccncc2)c2ccncc21,IC50,660.0,nM,CHEMBL4034242,CHEMBL262,6.180456064458132
CHEMBL4079572,Nc1nccc(-c2c[nH]c3cnccc23)n1,IC50,12300.0,nM,CHEMBL4034242,CHEMBL262,4.910094888560602
CHEMBL4095479,COc1ccc2c(-c3ccnc(N)n3)c[nH]c2c1,IC50,7960.0,nM,CHEMBL4034242,CHEMBL262,5.099086932262331
CHEMBL4105629,c1cc(-c2cn(CCC3CC3)c3cnccc23)ccn1,IC50,1140.0,nM,CHEMBL4034242,CHEMBL262,5.943095148663527
CHEMBL4087456,Nc1nccc(-c2c[nH]c3cc(C(F)(F)F)ccc23)n1,IC50,15290.0,nM,CHEMBL4034242,CHEMBL262,4.81559251458768
CHEMBL4090889,COc1cccc2c(-c3ccnc(N)n3)c[nH]c12,IC50,15840.0,nM,CHEMBL4034242,CHEMBL262,4.800244822746525
CHEMBL1802401,Nc1nccc(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1,IC50,9950.0,nM,CHEMBL4034242,CHEMBL262,5.002176919254275
CHEMBL4095674,c1cc(-c2cn(CCCN3CCOCC3)c3cnccc23)ccn1,IC50,7580.0,nM,CHEMBL4034242,CHEMBL262,5.120330794367947
CHEMBL4075648,Clc1cnccc1-c1c[nH]c2cnccc12,IC50,9610.0,nM,CHEMBL4034242,CHEMBL262,5.017276612331455
CHEMBL4084955,c1cc(-c2c[nH]c3cnccc23)ccn1,IC50,9230.0,nM,CHEMBL4034242,CHEMBL262,5.034798298974088
CHEMBL4098364,COc1ccc2c(-c3ccnc(N)c3)c[nH]c2c1,IC50,12700.0,nM,CHEMBL4034242,CHEMBL262,4.896196279044043
CHEMBL4091320,COCCn1cc(-c2ccncc2)c2ccncc21,IC50,3000.0,nM,CHEMBL4034242,CHEMBL262,5.522878745280337
CHEMBL4077010,Cn1cc(-c2ccncc2)c2ccncc21,IC50,4780.0,nM,CHEMBL4034242,CHEMBL262,5.320572103387881
CHEMBL4066075,N#Cc1cccc2c(-c3ccnc(N)c3)c[nH]c12,IC50,13860.0,nM,CHEMBL4034242,CHEMBL262,4.858236769724212
CHEMBL1802963,Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1,IC50,22450.0,nM,CHEMBL4034242,CHEMBL262,4.648783654660658
CHEMBL1234004,[Li+],IC50,2000000.0,nM,CHEMBL4041842,CHEMBL262,2.6989700043360187
CHEMBL1201279,[Zn],IC50,15000.0,nM,CHEMBL4041842,CHEMBL262,4.823908740944319
CHEMBL4100087,C/C(=C\C=C\[C@@H](C)CC/C=C(\C)CC1OC(=O)C(=O)C1=O)CCCc1ccoc1,IC50,7500.0,nM,CHEMBL4041849,CHEMBL262,5.1249387366083
CHEMBL409450,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,IC50,1500.0,nM,CHEMBL4041842,CHEMBL262,5.823908740944319
CHEMBL4073799,N=C1N[C@H]2c3c([nH]c(Br)c3Br)C(=O)C3CCC[C@@]32N1,IC50,3000.0,nM,CHEMBL4041842,CHEMBL262,5.522878745280337
CHEMBL4084151,O=C1NC(=O)C(c2cn(CCC3N=CC=N3)c3ccccc23)=C1c1noc2ccccc12,IC50,0.73,nM,CHEMBL4041845,CHEMBL262,9.136677139879543
CHEMBL4074938,O=c1[nH]nc2c(NCCc3ccncc3)cc(Cl)cn12,IC50,111.0,nM,CHEMBL4041848,CHEMBL262,6.954677021213342
CHEMBL4097781,CC1=C(O)[C@@H](C/C(C)=C/CC[C@H](C)/C=C/C=C(\C)CCCc2ccoc2)OC1=O,IC50,4500.0,nM,CHEMBL4041849,CHEMBL262,5.346787486224656
CHEMBL4077172,O=C1Cc2cc(Br)ccc2/C1=c1/[nH]c2ccccc2/c1=C\O,IC50,5.0,nM,CHEMBL4054237,CHEMBL262,8.301029995663981
CHEMBL1969664,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,IC50,31.0,nM,CHEMBL4054237,CHEMBL262,7.508638306165727
CHEMBL4097321,CCCCCCCCCCCCNC(=O)C1Sc2ccccc2N(CC)C1=O,IC50,22900.0,nM,CHEMBL4054238,CHEMBL262,4.640164517660112
CHEMBL4082948,CCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,100000.0,nM,CHEMBL4054238,CHEMBL262,4.0
CHEMBL4100927,CCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,74900.0,nM,CHEMBL4054238,CHEMBL262,4.125518182300533
CHEMBL4083384,CCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,44300.0,nM,CHEMBL4054238,CHEMBL262,4.3535962737769305
CHEMBL4060722,CCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,29700.0,nM,CHEMBL4054238,CHEMBL262,4.527243550682788
CHEMBL4102694,CCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,27300.0,nM,CHEMBL4054238,CHEMBL262,4.5638373529592435
CHEMBL4078439,CCCCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,18600.0,nM,CHEMBL4054238,CHEMBL262,4.730487055782084
CHEMBL4064819,CCCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,17900.0,nM,CHEMBL4054238,CHEMBL262,4.747146969020107
CHEMBL4086298,CCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,100000.0,nM,CHEMBL4054238,CHEMBL262,4.0
CHEMBL4073420,CCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,68300.0,nM,CHEMBL4054238,CHEMBL262,4.165579296318468
CHEMBL4094063,CCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,45900.0,nM,CHEMBL4054238,CHEMBL262,4.338187314462739
CHEMBL4090172,CCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,33400.0,nM,CHEMBL4054238,CHEMBL262,4.476253533188435
CHEMBL4082108,CCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,33400.0,nM,CHEMBL4054238,CHEMBL262,4.476253533188435
CHEMBL4064706,CCCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,11700.0,nM,CHEMBL4054238,CHEMBL262,4.931814138253839
CHEMBL4081419,CCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,22400.0,nM,CHEMBL4054238,CHEMBL262,4.649751981665837
CHEMBL4075286,CCCCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,46700.0,nM,CHEMBL4054238,CHEMBL262,4.330683119433888
CHEMBL4076856,CCN1C(=O)C(C(=O)N2CCC(NC(=O)CCCCCc3ccccc3)CC2)Sc2ccccc21,IC50,100000.0,nM,CHEMBL4054238,CHEMBL262,4.0
CHEMBL4083930,CCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,100000.0,nM,CHEMBL4054238,CHEMBL262,4.0
CHEMBL4062211,CCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,51700.0,nM,CHEMBL4054238,CHEMBL262,4.286509456906058
CHEMBL4073006,CCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,27100.0,nM,CHEMBL4054238,CHEMBL262,4.567030709125595
CHEMBL4070897,CCCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,23200.0,nM,CHEMBL4054238,CHEMBL262,4.634512015109101
CHEMBL4076026,CCCCCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,18900.0,nM,CHEMBL4054238,CHEMBL262,4.723538195826756
CHEMBL4092659,CCCCCCCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,IC50,8700.0,nM,CHEMBL4054238,CHEMBL262,5.060480747381382
CHEMBL4076038,COC(=O)N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,IC50,70.0,nM,CHEMBL4057839,CHEMBL262,7.154901959985743
CHEMBL4071773,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,21.0,nM,CHEMBL4057839,CHEMBL262,7.6777807052660805
CHEMBL4067909,CC(=O)N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,IC50,49.0,nM,CHEMBL4057839,CHEMBL262,7.309803919971486
CHEMBL3719193,C[C@@H]1CN(c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,1.4,nM,CHEMBL4057839,CHEMBL262,8.853871964321762
CHEMBL4082198,C[C@@H]1CN(Cc2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,8.3,nM,CHEMBL4057839,CHEMBL262,8.080921907623926
CHEMBL4064440,CC(C)N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,IC50,13.0,nM,CHEMBL4057839,CHEMBL262,7.886056647693163
CHEMBL4071667,CN1CCN(c2nc(-c3ccncn3)cc(=O)n2C)CC1,IC50,630.0,nM,CHEMBL4057839,CHEMBL262,6.200659450546418
CHEMBL4059511,C[C@H]1CN(C)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,1000.0,nM,CHEMBL4057839,CHEMBL262,6.0
CHEMBL4100141,C[C@H]1CNCCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,76.0,nM,CHEMBL4057839,CHEMBL262,7.119186407719209
CHEMBL4074146,C[C@H]1CN(C)CCN1c1nc(-c2ccncc2)cc(=O)n1C,IC50,1000.0,nM,CHEMBL4057839,CHEMBL262,6.0
CHEMBL4090044,C[C@H]1CNCCN1c1nc(-c2ccncc2)cc(=O)n1C,IC50,920.0,nM,CHEMBL4057839,CHEMBL262,6.036212172654444
CHEMBL4068965,C[C@@H]1CN(C)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,22.0,nM,CHEMBL4057839,CHEMBL262,7.657577319177793
CHEMBL4068148,C[C@@H]1CNCCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,13.0,nM,CHEMBL4057839,CHEMBL262,7.886056647693163
CHEMBL4089331,C[C@@H]1CN(C)CCN1c1nc(-c2ccncc2)cc(=O)n1C,IC50,80.0,nM,CHEMBL4057839,CHEMBL262,7.096910013008056
CHEMBL4098678,C[C@@H]1CNCCN1c1nc(-c2ccncc2)cc(=O)n1C,IC50,29.0,nM,CHEMBL4057839,CHEMBL262,7.5376020021010435
CHEMBL4078643,C[C@@H]1CN(S(C)(=O)=O)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,46.0,nM,CHEMBL4057839,CHEMBL262,7.337242168318426
CHEMBL4102920,Cc1ccc(S(=O)(=O)N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@H](C)C2)cc1,IC50,19.0,nM,CHEMBL4057839,CHEMBL262,7.721246399047171
CHEMBL4101984,C[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1Cc1ccccc1,IC50,780.0,nM,CHEMBL4057839,CHEMBL262,6.107905397309519
CHEMBL4083994,C[C@@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1Cc1ccccc1,IC50,1000.0,nM,CHEMBL4057839,CHEMBL262,6.0
CHEMBL4078869,CC[C@@H]1CN(Cc2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,43.0,nM,CHEMBL4057839,CHEMBL262,7.366531544420414
CHEMBL4077376,C[C@@H]1CN(c2ccccc2F)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,0.2,nM,CHEMBL4057839,CHEMBL262,9.698970004336019
CHEMBL4095848,C[C@@H]1CN(c2cccc(F)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,0.5,nM,CHEMBL4057839,CHEMBL262,9.301029995663981
CHEMBL4076060,C[C@@H]1CN(c2ccc(F)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,0.4,nM,CHEMBL4057839,CHEMBL262,9.397940008672037
CHEMBL4077048,C[C@@H]1CN(c2ccc(Cl)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,1.2,nM,CHEMBL4057839,CHEMBL262,8.920818753952375
CHEMBL4065818,COc1ccccc1N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,IC50,0.8,nM,CHEMBL4057839,CHEMBL262,9.096910013008056
CHEMBL4063206,COc1cccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@H](C)C2)c1,IC50,0.2,nM,CHEMBL4057839,CHEMBL262,9.698970004336019
CHEMBL4084855,COc1ccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@H](C)C2)cc1,IC50,0.1,nM,CHEMBL4057839,CHEMBL262,10.0
CHEMBL4101293,C[C@@H]1CN(c2ccccc2C#N)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,4.2,nM,CHEMBL4057839,CHEMBL262,8.3767507096021
CHEMBL4074586,C[C@@H]1CN(c2cccc(C#N)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,2.2,nM,CHEMBL4057839,CHEMBL262,8.657577319177793
CHEMBL4093559,C[C@@H]1CN(c2ccc(C#N)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,2.7,nM,CHEMBL4057839,CHEMBL262,8.568636235841012
CHEMBL4065956,C[C@@H]1CN(c2ccncc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,3.8,nM,CHEMBL4057839,CHEMBL262,8.42021640338319
CHEMBL4067170,C[C@@H]1CN(c2cccnc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,3.9,nM,CHEMBL4057839,CHEMBL262,8.4089353929735
CHEMBL4093930,C[C@@H]1CN(c2ccccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,4.1,nM,CHEMBL4057839,CHEMBL262,8.387216143280265
CHEMBL4067737,C[C@@H]1CN(c2ncccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,24.0,nM,CHEMBL4057839,CHEMBL262,7.619788758288394
CHEMBL4095163,C[C@@H]1CN(c2cncnc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,IC50,14.0,nM,CHEMBL4057839,CHEMBL262,7.853871964321762
CHEMBL4103742,Cl.Cn1c(N2CCNC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,IC50,18.0,nM,CHEMBL4057861,CHEMBL262,7.7447274948966935
CHEMBL4085821,COc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,IC50,1.8,nM,CHEMBL4057861,CHEMBL262,8.744727494896694
CHEMBL4065624,COc1ccccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,IC50,1.8,nM,CHEMBL4057861,CHEMBL262,8.744727494896694
CHEMBL4075525,CCOc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,IC50,25.0,nM,CHEMBL4057861,CHEMBL262,7.6020599913279625
CHEMBL4088266,CCOc1ccccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,IC50,20.0,nM,CHEMBL4057861,CHEMBL262,7.698970004336019
CHEMBL4066990,Cl.Cn1c(N2CCNC(c3ccccc3F)C2)nc(-c2ccncc2)cc1=O,IC50,11.0,nM,CHEMBL4057861,CHEMBL262,7.958607314841775
CHEMBL4080416,Cl.Cn1c(N2CCNC(c3ccccc3F)C2)nc(-c2ccncn2)cc1=O,IC50,8.2,nM,CHEMBL4057861,CHEMBL262,8.086186147616283
CHEMBL4104642,Cn1c(N2CCNC(c3ccccc3Cl)C2)nc(-c2ccncc2)cc1=O,IC50,9.6,nM,CHEMBL4057861,CHEMBL262,8.017728766960431
CHEMBL4073837,Cn1c(N2CCNC(c3ccccc3Cl)C2)nc(-c2ccncn2)cc1=O,IC50,2.6,nM,CHEMBL4057861,CHEMBL262,8.585026652029182
CHEMBL4095172,Cn1c(N2CCNC(c3ccccc3Br)C2)nc(-c2ccncc2)cc1=O,IC50,13.0,nM,CHEMBL4057861,CHEMBL262,7.886056647693163
CHEMBL4076883,Cl.Cn1c(N2CCN[C@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,IC50,26.0,nM,CHEMBL4057861,CHEMBL262,7.585026652029182
CHEMBL4105346,Cl.Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,IC50,1.2,nM,CHEMBL4057861,CHEMBL262,8.920818753952375
CHEMBL4075801,Cl.Cn1c(N2CCN[C@H](c3ccc(Cl)cc3)C2)nc(-c2ccncc2)cc1=O,IC50,110.0,nM,CHEMBL4057861,CHEMBL262,6.958607314841775
CHEMBL4076001,Cl.Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncc2)cc1=O,IC50,11.0,nM,CHEMBL4057861,CHEMBL262,7.958607314841775
CHEMBL4070626,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1C(C)=O,IC50,1500.0,nM,CHEMBL4057861,CHEMBL262,5.823908740944319
CHEMBL4077350,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1C(C)=O,IC50,1700.0,nM,CHEMBL4057861,CHEMBL262,5.769551078621726
CHEMBL4077867,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1Cc1ccccc1.Cl,IC50,220.0,nM,CHEMBL4057861,CHEMBL262,6.657577319177793
CHEMBL4070575,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1Cc1ccccc1.Cl,IC50,1200.0,nM,CHEMBL4057861,CHEMBL262,5.920818753952375
CHEMBL4076461,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1C.Cl,IC50,26.0,nM,CHEMBL4057861,CHEMBL262,7.585026652029182
CHEMBL4082385,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1C.Cl,IC50,56.0,nM,CHEMBL4057861,CHEMBL262,7.251811972993799
CHEMBL4076186,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,IC50,0.25,nM,CHEMBL4057861,CHEMBL262,9.602059991327963
CHEMBL4087402,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,IC50,0.4,nM,CHEMBL4057861,CHEMBL262,9.397940008672037
